id	tsne_1	tsne_2	pca_1	pca_2	pca_3	pca_4	pca_5
XAZ	16.060623	36.318947	-0.001013289540050198	0.02036744059183085	0.002032166253756094	0.009495772276848904	-0.01522298119337937
XB	5.5075192	-33.940365	-0.07451995845850456	-0.030481390632904764	-0.009260489066459715	-0.013585133100565685	0.003426195626148449
XBA	-54.90676	-24.552626	-0.07547912897046787	0.04385364533631704	-0.07243083901817543	0.00404639599646408	0.010968728919271196
XBD	39.845394	-54.75795	0.01654903607675258	0.011991356894052313	0.010833401628684024	-0.00938565505977319	-0.0023094507882556858
XBE	17.904722	56.712776	-0.0017419307958179986	0.019546680379054146	0.0013302693137590956	0.010088953228627224	-0.0151532695524532
XBG	-48.12784	-3.5953686	0.006970146879960584	0.011569537491324172	0.009434664613393252	0.0018315768677694927	-0.014094397303395106
XBH	36.077316	-57.687153	0.01558477384462703	0.014726005519828654	0.013295079148680253	-0.007761304448771408	-0.001692465408638601
XBN	29.372759	16.90895	0.017313537266994933	0.011633225877925058	0.008876644572031255	-0.009734751533824349	0.006068153826226486
XBM	-47.98952	-3.487305	0.00550970341430291	0.009805999072392135	0.006988047165538864	-0.00114731987548212	-0.014341110440975004
XBP	19.475204	-54.165062	8.210836809984708e-05	0.024998106116134924	0.006912662286154777	0.0031802821159554943	-0.007049779255555446
XBQ	43.484627	-56.61396	0.018699758585356396	0.014043600797944375	0.012213754877241353	-0.008096174601960266	0.00182138917344891
XBS	19.463337	-54.171234	-0.0006028160396437907	0.023984972021457614	0.006051290035291473	0.004033630492147833	-0.007300643827944366
XBR	19.463331	-54.171227	-0.0006028160396437907	0.023984972021457614	0.006051290035291473	0.004033630492147833	-0.007300643827944366
XBU	24.794601	-53.207047	0.008030590282373178	0.020359366221812475	0.012518110555701113	-0.0008890213023300662	-0.008355545798634786
XBT	24.784111	-53.198933	0.007109146085625939	0.019952297917795868	0.01255214875459387	-0.00040123778196631167	-0.009090370324048929
XBW	-13.058075	2.821141	0.0089017061398813	0.018671503008579803	0.002637806135499725	-0.008960312626024092	0.01177697062678241
XBV	-11.822853	16.862726	0.01162963349935482	0.017401423389549944	0.004108774509333003	-0.009113705567749554	0.007572649304443854
XBY	43.402805	-56.015533	0.018699758585356396	0.014043600797944375	0.012213754877241353	-0.008096174601960266	0.00182138917344891
XC	-61.09733	-28.899529	-0.0832937881342274	0.036559040572545345	-0.05468885984503381	0.00981931391116806	-0.0007386137304088807
XCA	25.58071	-53.47536	0.00891558664012936	0.01840859661640499	0.0142021314223041	0.00023332334243934103	-0.012944319047346152
XBZ	-12.635907	54.226627	-0.0005202982971227709	0.019817920339612095	-0.0012543805009135062	0.007862728748145434	-0.010526085260666047
XCB	1.6524724	51.06874	0.004916136648704018	0.014042610972008953	0.006046243347158345	0.007011569929414699	-0.014336921174112515
XCC	-11.879083	3.5405135	0.0089017061398813	0.018671503008579803	0.002637806135499725	-0.008960312626024092	0.01177697062678241
XCE	-32.66987	61.57033	0.012750393087845525	0.015738662297243734	0.002871560630105288	-0.011294670335844323	0.0116604427554419
XCD	-4.1998343	-1.2908037	0.012491860425202412	0.016428825027893387	0.004704823418483507	-0.011032988295679013	0.013773068823582911
XCG	3.7233765	7.674123	0.01470160105486946	0.019237397490763062	0.0030122889890649286	-0.011466082400215585	0.01127610250896319
XCJ	43.635086	25.138012	0.016393127869537054	0.015243790522499762	0.009703663657424907	-0.007989947741407068	0.00424196882906559
XCL	-7.95004	23.047285	0.013485643438002206	0.01694227176520042	0.0025918776555893678	-0.00932939700779142	0.009795010887908233
XCK	3.8226135	14.312546	0.010939395325650214	0.015660501085113233	0.003254647933208026	-0.009760628656278782	0.009901348356878647
XCN	-36.647213	-58.69595	0.021245255248099067	0.007986791798301985	0.013602525715177732	-0.008778563559456524	0.008347849309352506
XCM	19.118164	-43.9226	0.015717063497221948	0.011916058034780675	0.014563862682755302	-0.005092358578177931	-0.0041632479319024755
XCQ	40.035442	22.078146	0.018738647203726536	0.010225865505929794	0.009886334828757129	-0.010216484001275943	0.0032699331690060254
XCP	2.6422298	5.373057	0.011404709552135694	0.016853350864483266	0.002968869242252304	-0.009298089988548421	0.010522565096323086
XCR	8.683711	-3.7953694	0.011487615210648857	0.015309521490642167	0.0043360688384843984	-0.009604692711244322	0.01108720252270907
XCS	6.8575253	-3.9524262	0.005577511980622836	0.013089290457466832	0.0018875618353747857	-0.004791646762123715	0.009079033853467033
XCV	-51.384537	26.60981	0.01857711834353539	0.019261681454065305	0.0040338572657869195	-0.015598887959526577	0.012558824266341362
XCW	42.278732	24.240318	0.017315363507689027	0.012916215381820532	0.008286884356320847	-0.009258528911101542	0.00427334239434097
XCU	75.383675	15.759144	0.006688701621425933	0.018250046761097656	0.005367944485989653	-0.0047759030354474555	0.007516919883875552
XCZ	8.236989	-3.6282406	0.01180257435633303	0.015353378315031573	0.0029079050146527245	-0.008917374011677614	0.011924893538249246
XCY	-43.70756	25.87601	0.0169796847697433	0.01976213328599488	0.002797546245707918	-0.013854140185761206	0.011074460181360239
XD	-60.19273	-27.4676	-0.06539104050771036	0.04487687475059972	-0.06656107061751482	-0.008825574548662667	0.01713058100905388
XDB	-31.576551	36.99588	0.007084949559010228	0.01804101973711229	0.00396085853338708	-0.006893730273435053	0.007898296887277003
XDC	-45.5077	25.562103	0.01724958056741018	0.020032301061212645	0.0032509807766046245	-0.014639980877144212	0.01209487615575115
XDE	-19.302696	11.599182	0.008868147967315871	0.019335973899846207	0.00011569696434980555	-0.00874815363361327	0.011850945813260677
XDG	10.155278	12.133532	0.01376419106638889	0.016781657899941953	0.004296838141701878	-0.010868837947464639	0.011572231300360107
XDH	-30.083721	-58.668385	0.007722549542060743	0.009963813413652312	0.010286182543231407	-0.005757133603306602	0.002840894039827452
XDF	-51.384537	26.60981	0.01857711834353539	0.019261681454065305	0.0040338572657869195	-0.015598887959526577	0.012558824266341362
XDJ	-46.85297	22.037441	0.014723786597066354	0.023022249758127628	0.002556524178834113	-0.013994938759204302	0.014506416851299725
XDM	-32.151283	39.259438	0.005644627857770498	0.01699981672555204	0.0007599084198753773	-0.0043780234385609245	0.007221948977788569
XDN	16.792625	-22.223314	0.04696231567230864	-0.037674186290052133	-0.013989146764745925	0.0028559032233931394	-0.00018325418894069218
XDL	-46.522522	25.176752	0.017376586804450984	0.01964293039464724	0.005004843539834707	-0.015567928881648712	0.011959666603285679
XDT	18.895308	-22.96698	0.03442934071978488	-0.03462608583896351	-0.010403377821424609	-0.00010861944147366016	-0.003964458534883896
XDU	23.301128	-26.61365	0.04824583932567757	-0.029583083902114577	-0.014528309364969613	0.006088168901091211	-0.004719769157074822
XDS	20.708878	-25.730095	0.04601844958067565	-0.03814702479869791	-0.01417269596508068	0.006769811105711538	-0.0040086205119777086
XDW	18.173906	-23.599333	0.040827619118779114	-0.033603344098165254	-0.009440701475496676	0.0029558520467192527	-0.00016718157316428074
XDY	55.043293	2.2250473	0.060082225690404195	-0.048145145158902114	-0.015934961131252433	-0.000761388459564303	0.002533372953353984
XE	-52.672108	1.1940283	0.01173295982992415	0.015592000768848181	0.007722206512034949	-0.0012034444501918293	-0.011462735576275177
XEA	28.471762	-4.243763	0.04967450496716968	-0.041888348646916006	-0.014014162160188462	0.0049948588664618645	-0.0027573767207163015
XDZ	26.921635	-8.772921	0.05002346195757702	-0.04086556235865017	-0.01610160910184007	0.0051232065502974725	-0.002567970809836318
XEB	26.67337	-9.056544	0.05002346195757702	-0.04086556235865017	-0.01610160910184007	0.0051232065502974725	-0.002567970809836318
XEE	60.143623	-19.558926	0.04738499431194569	-0.04148355410869418	-0.014567180641966769	0.00794976225943079	-0.002178257458222706
XED	58.704197	-13.714917	0.05403926264667949	-0.04021804064003914	-0.016291973079561314	0.0056912303401464685	-0.0035996907254204425
XEF	63.885002	-6.733918	0.05655279391300759	-0.03967846736744507	-0.0155107281331507	0.0012401830441848868	0.00048432011350223306
XEG	20.472647	-25.729958	0.047333201581674214	-0.037365965041735935	-0.01393190477848858	0.005911622972301787	-0.0060036215090781865
XEH	55.914288	-5.9212337	0.053045304196791786	-0.04188880692214066	-0.01523506218599902	0.004102326038081361	-0.0010715853610594487
XEJ	58.704506	-13.715416	0.05403926264667949	-0.04021804064003914	-0.016291973079561314	0.0056912303401464685	-0.0035996907254204425
XF	49.023945	49.49054	-0.06552852151244687	-0.010108254153827002	-0.040418270859740354	-0.006926430525336862	0.032250171574573126
XEK	36.417316	-31.503069	0.04119284727219829	-0.04426960359193366	-0.010621192592559746	0.0061321901889674225	0.0035250379906253612
XH	-50.78053	7.365359	-0.002996473050739519	0.017845083400269232	0.009105109603362546	0.006065067257965671	0.00010767996087953006
XJ	-54.974136	2.38756	0.01173295982992415	0.015592000768848181	0.007722206512034949	-0.0012034444501918293	-0.011462735576275177
XG	-50.78053	7.365359	-0.002996473050739519	0.017845083400269232	0.009105109603362546	0.006065067257965671	0.00010767996087953006
XM	-52.494205	2.9125059	0.01173295982992415	0.015592000768848181	0.007722206512034949	-0.0012034444501918293	-0.011462735576275177
XL	-54.32867	-0.08492953	0.01173295982992415	0.015592000768848181	0.007722206512034949	-0.0012034444501918293	-0.011462735576275177
XK	-49.285126	1.5983512	0.0057963424024336935	0.015671462894605706	0.008246805461512283	0.003035461228673317	-0.011843705133517336
XN	-53.55308	3.1275647	0.01173295982992415	0.015592000768848181	0.007722206512034949	-0.0012034444501918293	-0.011462735576275177
XP	56.73698	50.188354	-0.06271480111848479	-0.012232745158142377	-0.038554905926103424	-0.007481861177208774	0.03180279054074433
XR	-53.26256	0.062699474	0.01173295982992415	0.015592000768848181	0.007722206512034949	-0.0012034444501918293	-0.011462735576275177
XQ	-55.240494	1.8906745	0.01173295982992415	0.015592000768848181	0.007722206512034949	-0.0012034444501918293	-0.011462735576275177
XU	-54.20508	2.5365884	0.01173295982992415	0.015592000768848181	0.007722206512034949	-0.0012034444501918293	-0.011462735576275177
XS	55.14739	51.36596	-0.05166237458903997	-0.01922960191549899	-0.02504485309571551	-0.010712070391668393	0.02756873782657013
XT	-65.18563	1.1778301	0.00954628838418037	0.014638169063276725	0.004411349019465583	-0.002816816266207487	-0.009547699938525308
XV	-50.779953	7.365358	-0.002996473050739519	0.017845083400269232	0.009105109603362546	0.006065067257965671	0.00010767996087953006
XY	-52.992756	-0.6676256	0.01173295982992415	0.015592000768848181	0.007722206512034949	-0.0012034444501918293	-0.011462735576275177
XZ	-53.53657	3.325689	0.01173295982992415	0.015592000768848181	0.007722206512034949	-0.0012034444501918293	-0.011462735576275177
XW	-52.610954	1.6568502	0.01173295982992415	0.015592000768848181	0.007722206512034949	-0.0012034444501918293	-0.011462735576275177
internal_XBK	43.211166	-56.251358	0.018699758585356396	0.014043600797944375	0.012213754877241353	-0.008096174601960266	0.00182138917344891
XBK.1	41.943264	-57.401875	0.020257742958626326	0.01376257432258532	0.010899237182026546	-0.006980646157089294	3.1529919178448466e-05
XBK	43.5008	-55.988613	0.018699758585356396	0.014043600797944375	0.012213754877241353	-0.008096174601960266	0.00182138917344891
internal_XCH	7.287642	-2.5831833	0.011044215272898254	0.015895653012073376	0.0031754273953129974	-0.009302603956888271	0.011857502172413985
XCH.1	8.236989	-3.6282406	0.01180257435633303	0.015353378315031573	0.0029079050146527245	-0.008917374011677614	0.011924893538249246
XCH	7.287642	-2.5831833	0.011044215272898254	0.015895653012073376	0.0031754273953129974	-0.009302603956888271	0.011857502172413985
internal_XCT	19.101965	-52.282387	0.007019472197739243	0.022310498971056105	0.008973142128219508	-0.003614269563467573	-0.0011700452810854871
XCT.1	19.21585	-44.673656	0.014368571448661358	0.014517926566040732	0.013856457977912762	-0.005013046071404454	-0.003449178832080062
XCT	19.101936	-52.282585	0.007019472197739243	0.022310498971056105	0.008973142128219508	-0.003614269563467573	-0.0011700452810854871
internal_XDA	-33.673397	39.813137	0.007972620482803963	0.015004691555205974	0.00149686586446973	-0.005873429376389418	0.00551040724545176
XDA.1	-33.671116	39.807457	0.009041019597617725	0.014406449259609325	0.000589129154148958	-0.0062595952173497855	0.004052042269227186
XDA	-33.673397	39.813137	0.007972620482803963	0.015004691555205974	0.00149686586446973	-0.005873429376389418	0.00551040724545176
internal_XEC	36.417316	-31.503069	0.04119284727219829	-0.04426960359193366	-0.010621192592559746	0.0061321901889674225	0.0035250379906253612
XEC	36.417316	-31.503069	0.04119284727219829	-0.04426960359193366	-0.010621192592559746	0.0061321901889674225	0.0035250379906253612
NODE_0000007	36.417316	-31.503069	0.04119284727219829	-0.04426960359193366	-0.010621192592559746	0.0061321901889674225	0.0035250379906253612
XEC.1	36.319973	-31.457851	0.040124980535994934	-0.04349584271723064	-0.00880231048801036	0.007303621206959708	0.001522812569671169
XEC.2	36.417316	-31.503069	0.04119284727219829	-0.04426960359193366	-0.010621192592559746	0.0061321901889674225	0.0035250379906253612
internal_XCF	11.20253	9.094034	0.01314793918312086	0.01623932431291822	0.004386281622212496	-0.011078988000118284	0.011919871828706042
XCF	11.2331505	9.560947	0.01314793918312086	0.01623932431291822	0.004386281622212496	-0.011078988000118284	0.011919871828706042
NODE_0000009	10.992556	9.898483	0.01314793918312086	0.01623932431291822	0.004386281622212496	-0.011078988000118284	0.011919871828706042
XCF.1	11.789136	10.834257	0.010990475096467103	0.018946221579809734	0.004034315315933027	-0.010505920525370504	0.014136605662414883
NODE_0000010	10.020526	9.741993	0.01314793918312086	0.01623932431291822	0.004386281622212496	-0.011078988000118284	0.011919871828706042
XCF.3	-2.5626478	-5.1423244	0.016086397198508934	0.015548362664274631	0.0029161788018630614	-0.012081873110149199	0.011139843796022375
XCF.2	74.436584	-39.351517	0.013803417324534271	0.01677978844453449	0.0028446369504954313	-0.011037939790771764	0.010736599416879197
internal_XDP	26.111166	-8.996959	0.05002346195757702	-0.04086556235865017	-0.01610160910184007	0.0051232065502974725	-0.002567970809836318
XDP	25.82312	-7.232171	0.05002346195757702	-0.04086556235865017	-0.01610160910184007	0.0051232065502974725	-0.002567970809836318
NODE_0000012	24.85498	-6.590824	0.05002346195757702	-0.04086556235865017	-0.01610160910184007	0.0051232065502974725	-0.002567970809836318
XDP.1	39.193665	-18.680931	0.0494776999661534	-0.04043553874645247	-0.016781915257969553	0.00536347375354382	-0.00471096118229038
XDP.2	67.61275	-44.223602	0.049257818871306196	-0.04090502958060738	-0.0162259438237083	0.006303061969276436	-0.0032659244490329154
XDP.3	26.669552	-4.7330413	0.04940476882338436	-0.0404891882134015	-0.016736035423226686	0.005948979990655023	-0.0012785980986271376
internal_XDR	25.28396	-9.041954	0.05002346195757702	-0.04086556235865017	-0.01610160910184007	0.0051232065502974725	-0.002567970809836318
XDR	25.838312	-9.434946	0.05002346195757702	-0.04086556235865017	-0.01610160910184007	0.0051232065502974725	-0.002567970809836318
NODE_0000014	36.695312	-35.04866	0.04218109848417866	-0.03838549045812021	-0.013938457289484405	0.0055242911724150325	-0.0041238028183676854
XDR.1.2	36.695312	-35.04866	0.04218109848417866	-0.03838549045812021	-0.013938457289484405	0.0055242911724150325	-0.0041238028183676854
XDR.1	36.695312	-35.04866	0.04218109848417866	-0.03838549045812021	-0.013938457289484405	0.0055242911724150325	-0.0041238028183676854
XDR.1.1	36.43791	-34.912106	0.04272973793452537	-0.03878802020511767	-0.013751377137837254	0.005019970450126276	-0.0033505102949270118
internal_XBL	-11.4436245	3.4151964	0.0089017061398813	0.018671503008579803	0.002637806135499725	-0.008960312626024092	0.01177697062678241
XBL	-12.677507	2.3255727	0.0089017061398813	0.018671503008579803	0.002637806135499725	-0.008960312626024092	0.01177697062678241
NODE_0000016	-12.356927	2.441113	0.0089017061398813	0.018671503008579803	0.002637806135499725	-0.008960312626024092	0.01177697062678241
XBL.2	-13.640718	2.6820283	0.0089017061398813	0.018671503008579803	0.002637806135499725	-0.008960312626024092	0.01177697062678241
XBL.1	-4.860657	-1.7234396	0.008635465224320857	0.019326186415116194	0.002444799389012236	-0.008965101512996745	0.012605399848087588
NODE_0000017	-11.272988	2.1600215	0.0089017061398813	0.018671503008579803	0.002637806135499725	-0.008960312626024092	0.01177697062678241
XBL.3.1	-18.465973	-1.2921441	0.009041702049750997	0.018356627693635868	0.0030760204866046984	-0.008476717834256539	0.010503954136512436
XBL.3	-13.560726	1.6412297	0.0089017061398813	0.018671503008579803	0.002637806135499725	-0.008960312626024092	0.01177697062678241
internal_XDQ	19.763365	-21.259098	0.030150870481572153	-0.035397074795529164	-0.00622785650073625	0.004358999484282996	0.006561471685508659
XDQ	19.763302	-21.259098	0.030150870481572153	-0.035397074795529164	-0.00622785650073625	0.004358999484282996	0.006561471685508659
NODE_0000019	18.596521	-22.969326	0.041741823497876744	-0.03336933038407719	-0.010152872982315346	0.003115621937308262	-0.00044713578040377164
XDQ.2	18.59119	-22.968134	0.04163742794693679	-0.033674564749979256	-0.00943528010031008	0.0024885685427056665	0.00014544103517576882
XDQ.3	18.3472	-23.326681	0.04333444276529335	-0.03234376788820539	-0.00746214375422351	0.00031865609372256753	0.0016273605754098517
NODE_0000020	18.615582	-22.969719	0.04190711702534298	-0.03427465156727992	-0.011004285094060505	0.0038177905144099315	-0.000993031704629375
XDQ.1.1	18.532455	-22.747152	0.041023170549633926	-0.03684269590843449	-0.009511270881647747	0.0035856559250610105	0.00029092919414958946
XDQ.1	18.615582	-22.969719	0.04190711702534298	-0.03427465156727992	-0.011004285094060505	0.0038177905144099315	-0.000993031704629375
internal_XBJ	-13.996177	-65.731514	0.020103264713343807	-0.00012589941309145415	0.006746464065379644	-0.0011884216872338224	-0.008613591230387881
XBJ	-13.996177	-65.731514	0.020103264713343807	-0.00012589941309145415	0.006746464065379644	-0.0011884216872338224	-0.008613591230387881
NODE_0000022	-14.296341	-65.49502	0.020103264713343807	-0.00012589941309145415	0.006746464065379644	-0.0011884216872338224	-0.008613591230387881
XBJ.2	-13.996177	-65.731514	0.020103264713343807	-0.00012589941309145415	0.006746464065379644	-0.0011884216872338224	-0.008613591230387881
XBJ.3	-13.996177	-65.731514	0.020103264713343807	-0.00012589941309145415	0.006746464065379644	-0.0011884216872338224	-0.008613591230387881
XBJ.4	-13.640726	-64.60978	0.018487476960286634	0.0006207822622796215	0.00784078866968898	-0.00024326653494293035	-0.008798045102941491
internal_63f4	-13.996177	-65.731514	0.020103264713343807	-0.00012589941309145415	0.006746464065379644	-0.0011884216872338224	-0.008613591230387881
XBJ.1	-14.292702	-65.49057	0.020103264713343807	-0.00012589941309145415	0.006746464065379644	-0.0011884216872338224	-0.008613591230387881
XBJ.1.1	-13.640724	-64.60977	0.018487476960286634	0.0006207822622796215	0.00784078866968898	-0.00024326653494293035	-0.008798045102941491
internal_XDD	24.042389	-9.833169	0.05002346195757702	-0.04086556235865017	-0.01610160910184007	0.0051232065502974725	-0.002567970809836318
XDD	24.521	-9.966325	0.05002346195757702	-0.04086556235865017	-0.01610160910184007	0.0051232065502974725	-0.002567970809836318
NODE_0000025	23.541151	-9.442065	0.05002346195757702	-0.04086556235865017	-0.01610160910184007	0.0051232065502974725	-0.002567970809836318
XDD.3	33.30673	-18.671064	0.05063549825792319	-0.039737329163859046	-0.01573375904828407	0.005230154072052183	-0.0014562344960863374
XDD.2	28.289112	-6.466773	0.051176842228572834	-0.04195364320071935	-0.017216103308894382	0.004504483949298724	-0.0028856413638836836
NODE_0000026	19.092474	-7.82844	0.049887143927665016	-0.04191367838562488	-0.016004945722759414	0.005939910470531536	-0.00222938411601644
XDD.1	19.092474	-7.82844	0.049887143927665016	-0.04191367838562488	-0.016004945722759414	0.005939910470531536	-0.00222938411601644
NODE_0000027	19.082039	-7.826943	0.04996580008330748	-0.042385259170211666	-0.01613498947245813	0.0055887558976324275	-0.002834828055697325
XDD.1.1	19.082039	-7.826943	0.04996580008330748	-0.042385259170211666	-0.01613498947245813	0.0055887558976324275	-0.002834828055697325
XDD.1.1.1	49.005707	-20.995228	0.0491498095473915	-0.042797118023990936	-0.016480327698128627	0.006477676166118549	-0.003088045303351883
internal_XDK	33.163082	-20.093248	0.05001640331188269	-0.03927509310816059	-0.01590110648125915	0.005748033958187273	-0.0021720356891332597
XDK	33.16367	-20.093077	0.05001640331188269	-0.03927509310816059	-0.01590110648125915	0.005748033958187273	-0.0021720356891332597
internal_d852fd4c	33.581093	-20.070393	0.05001640331188269	-0.03927509310816059	-0.01590110648125915	0.005748033958187273	-0.0021720356891332597
XDK.2	32.18597	-20.75139	0.051108399439510205	-0.039338523204389145	-0.016769181121641306	0.006247477056210094	-0.0032897202183614486
internal_daf4989f	33.30673	-18.671064	0.05063549825792319	-0.039737329163859046	-0.01573375904828407	0.005230154072052183	-0.0014562344960863374
XDK.3	33.306755	-18.671055	0.05063549825792319	-0.039737329163859046	-0.01573375904828407	0.005230154072052183	-0.0014562344960863374
XDK.5	33.3067	-18.67107	0.05063549825792319	-0.039737329163859046	-0.01573375904828407	0.005230154072052183	-0.0014562344960863374
internal_0964eaa1	33.595898	-20.057743	0.05001640331188269	-0.03927509310816059	-0.01590110648125915	0.005748033958187273	-0.0021720356891332597
XDK.4	33.581093	-20.070393	0.05001640331188269	-0.03927509310816059	-0.01590110648125915	0.005748033958187273	-0.0021720356891332597
XDK.4.1	33.306705	-18.671062	0.05063549825792319	-0.039737329163859046	-0.01573375904828407	0.005230154072052183	-0.0014562344960863374
internal_C29762T	33.581093	-20.070393	0.05001640331188269	-0.03927509310816059	-0.01590110648125915	0.005748033958187273	-0.0021720356891332597
XDK.6	31.947876	-19.34274	0.05172360945313059	-0.03968367024902392	-0.01845502740298965	0.003929303184786816	-5.9253630835870706e-05
NODE_0000033	45.992405	-16.890295	0.04922324583120114	-0.03973878052005859	-0.016235673046035036	0.0066397534152294576	-0.0023973931033857954
XDK.1.1	22.95663	-13.418015	0.04770270364552943	-0.0382429250943081	-0.014136811952596525	0.007211345240067682	-0.005476454344186492
internal_0d74e965	47.205433	-16.090698	0.05176966338426271	-0.040898312222255664	-0.017192755932663506	0.004798343444011502	0.00027498768271426324
XDK.1	47.205624	-16.090712	0.05176966338426271	-0.040898312222255664	-0.017192755932663506	0.004798343444011502	0.00027498768271426324
XDK.1.2	47.20666	-16.046494	0.05238820107123623	-0.04139545087314693	-0.017025895258157748	0.004291296473859168	0.0010036554132473112
internal_XBF	43.627953	-56.609577	0.018699758585356396	0.014043600797944375	0.012213754877241353	-0.008096174601960266	0.00182138917344891
XBF	43.510937	-56.618412	0.018699758585356396	0.014043600797944375	0.012213754877241353	-0.008096174601960266	0.00182138917344891
NODE_0000036	43.725765	-56.56004	0.018699758585356396	0.014043600797944375	0.012213754877241353	-0.008096174601960266	0.00182138917344891
XBF.2	43.210552	-56.251583	0.018699758585356396	0.014043600797944375	0.012213754877241353	-0.008096174601960266	0.00182138917344891
XBF.3	43.844814	-56.327652	0.018699758585356396	0.014043600797944375	0.012213754877241353	-0.008096174601960266	0.00182138917344891
XBF.10	44.54997	-57.618374	0.01877219661218441	0.010267988797283002	0.013034563025860403	-0.007100381456127213	0.002191013110349781
XBF.5	43.4109	-56.59941	0.018699758585356396	0.014043600797944375	0.012213754877241353	-0.008096174601960266	0.00182138917344891
XBF.6	43.68824	-56.025734	0.018699758585356396	0.014043600797944375	0.012213754877241353	-0.008096174601960266	0.00182138917344891
XBF.4	43.681374	-56.02949	0.018699758585356396	0.014043600797944375	0.012213754877241353	-0.008096174601960266	0.00182138917344891
XBF.9	43.84475	-56.33174	0.018699758585356396	0.014043600797944375	0.012213754877241353	-0.008096174601960266	0.00182138917344891
NODE_0000037	44.090096	-53.714626	0.02045582434649561	0.01266003411428008	0.009531093035460653	-0.00684739609619968	0.0017381415383365265
XBF.1	44.089897	-53.714733	0.02045582434649561	0.01266003411428008	0.009531093035460653	-0.00684739609619968	0.0017381415383365265
XBF.1.1	44.09876	-53.66845	0.02153520250108922	0.011159063471175264	0.00896823908049439	-0.005896773935662719	0.0014237484077643846
NODE_0000038	43.542034	-55.988266	0.018699758585356396	0.014043600797944375	0.012213754877241353	-0.008096174601960266	0.00182138917344891
XBF.7	43.502827	-55.988472	0.018699758585356396	0.014043600797944375	0.012213754877241353	-0.008096174601960266	0.00182138917344891
XBF.7.1	44.41546	-57.10238	0.019846099626986555	0.013395587203924714	0.011697770007365198	-0.00740836522743138	0.0026375594188534322
NODE_0000039	43.21157	-56.24853	0.018699758585356396	0.014043600797944375	0.012213754877241353	-0.008096174601960266	0.00182138917344891
XBF.8.1	42.962475	-57.55889	0.019773583891747035	0.012504160575175605	0.01167175667994816	-0.007102673879723054	0.0014751016822290366
